reported_date,reporting_country_territory,province_city,confirmed_cases,new_confirmed_cases,total_deaths,new_total_deaths,transmission_classification,total_cases_with_travel_history_to_china,new_cases_with_travel_history_to_china,total_cases_with_possible_or_confirmed_transmission_outside_china,new_cases_with_possible_or_confirmed_transmission_outside_china,total_cases_with_site_of_transmission_under_investigation,new_cases_with_site_of_transmission_under_investigation,place_of_exposure_in_china_cases,place_of_exposure_in_china_cases_new,place_of_exposure_outside_reporting_country_and_china_cases,place_of_exposure_outside_reporting_country_and_china_cases_new,place_of_exposure_in_reporting_country_cases,place_of_exposure_in_reporting_country_cases_new,suspected_cases,daily_suspected_cases,daily_lab_confirmed_cases,daily_clinically_diagnosed_cases,daily_total_cases,cumulative_total_cases,cumulative_lab_confirmed_cases,cumulative_clinically_diagnosed_cases,cumulative_deaths,days_since_last_reported,who_region,population,report_url
2020-02-12,China,Hunan,946,,2,,,,,,,,,,,,,,,135,,,,,,,,,,,6899,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Anhui,889,,4,,,,,,,,,,,,,,,79,,,,,,,,,,,6324,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Jiangxi,844,,1,,,,,,,,,,,,,,,155,,,,,,,,,,,4648,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Jiangsu,543,,0,,,,,,,,,,,,,,,62,,,,,,,,,,,8051,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Chongqing,505,,3,,,,,,,,,,,,,,,428,,,,,,,,,,,3102,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Shandong,497,,1,,,,,,,,,,,,,,,71,,,,,,,,,,,10047,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Sichuan,436,,1,,,,,,,,,,,,,,,432,,,,,,,,,,,8341,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Heilongjiang,378,,8,,,,,,,,,,,,,,,171,,,,,,,,,,,3773,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Beijing,352,,3,,,,,,,,,,,,,,,218,,,,,,,,,,,2154,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Shanghai,306,,1,,,,,,,,,,,,,,,177,,,,,,,,,,,2424,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Fujian,272,,0,,,,,,,,,,,,,,,74,,,,,,,,,,,3941,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Hebei,251,,2,,,,,,,,,,,,,,,43,,,,,,,,,,,7556,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Shaanxi,225,,0,,,,,,,,,,,,,,,367,,,,,,,,,,,3864,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Guangxi,222,,1,,,,,,,,,,,,,,,248,,,,,,,,,,,4926,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Yunnan,154,,0,,,,,,,,,,,,,,,89,,,,,,,,,,,4830,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Hainan,145,,3,,,,,,,,,,,,,,,206,,,,,,,,,,,934,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Shanxi,124,,0,,,,,,,,,,,,,,,65,,,,,,,,,,,3718,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Guizhou,131,,1,,,,,,,,,,,,,,,53,,,,,,,,,,,3600,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Liaoning,111,,0,,,,,,,,,,,,,,,287,,,,,,,,,,,4359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Tianjin,106,,2,,,,,,,,,,,,,,,328,,,,,,,,,,,1560,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Gansu,86,,2,,,,,,,,,,,,,,,18,,,,,,,,,,,2637,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Jilin,83,,1,,,,,,,,,,,,,,,57,,,,,,,,,,,2704,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Inner Mongolia,60,,0,,,,,,,,,,,,,,,11,,,,,,,,,,,2534,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Xinjiang,59,,0,,,,,,,,,,,,,,,31,,,,,,,,,,,2487,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Ningxia,58,,0,,,,,,,,,,,,,,,31,,,,,,,,,,,688,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Hong Kong SAR,49,,1,,,,,,,,,,,,,,,0,,,,,,,,,,,745,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Qinghai,18,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,603,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Taipei and environs,18,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,2359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Macao SAR,10,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,66,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Xizang,1,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,344,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-01,China,Hubei,7153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Zhejiang,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Guangdong,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Henan,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Hunan,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Anhui,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Jiangxi,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Chongqing,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Sichuan,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Jiangsu,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Shandong,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Beijing,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Shanghai,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Fujian,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Shaanxi,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Guangxi,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Hebei,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Yunnan,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Heilongjiang,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Liaoning,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Hainan,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Shanxi,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Gansu,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Tianjin,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Guizhou,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Ningxia,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Inner Mongolia,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Xinjiang,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Jilin,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Hong Kong SAR,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Taipei,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Qinghai,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Macau SAR,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-01,China,Xizang,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200201-sitrep-12-ncov.pdf?sfvrsn=273c5d35_2
2020-02-02,China,Hubei,9074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Zhejiang,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Guangdong,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Henan,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Hunan,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Anhui,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Jiangxi,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Chongqing,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Sichuan,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Jiangsu,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Shandong,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Beijing,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Shanghai,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Fujian,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Shaanxi,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Guangxi,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Hebei,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Yunnan,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Heilongjiang,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Liaoning,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Hainan,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Shanxi,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Gansu,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Tianjin,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Guizhou,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Ningxia,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Inner Mongolia,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Xinjiang,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Jilin,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Hong Kong SAR,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Taipei,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Qinghai,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Macau SAR,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-02,China,Xizang,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200202-sitrep-13-ncov-v3.pdf?sfvrsn=195f4010_6
2020-02-03,China,Hubei,11177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Zhejiang,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Guangdong,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Henan,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Hunan,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Anhui,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Jiangxi,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Chongqing,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Jiangsu,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Sichuan,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Shandong,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Beijing,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Shanghai,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Fujian,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Shaanxi,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Guangxi,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Heilongjiang,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Hebei,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Yunnan,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Liaoning,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Hainan,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Shanxi,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Gansu,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Tianjin,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Guizhou,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Inner Mongolia,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
2020-02-03,China,Jilin,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200203-sitrep-14-ncov.pdf?sfvrsn=f7347413_4
